SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighTotalCharges
0,0.3194444444444444,0.7164922770303938,0.23380452342487887,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0.9722222222222222,0.8679621325361235,0.8646549734594968,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
0,0.9444444444444444,0.6621823617339313,0.6568486037387492,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,0.027777777777777776,0.7533632286995515,0.020534271867066696,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.7222222222222222,0.01395117090184353,0.11611470113085622,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.40277777777777773,0.01594419531639263,0.06395684283406416,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.4722222222222222,0.014449427005480797,0.07579044541887839,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.5972222222222222,0.5690084703537618,0.3626355873528733,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0.5555555555555556,0.3248629795714998,0.23283521809369953,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.18055555555555555,0.7812655705032387,0.141437802907916,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.013888888888888888,0.06875934230194317,0.0007327486729748439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.986111111111111,0.8669656203288489,0.8392510962381722,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
0,0.6666666666666666,0.057299451918285976,0.13434687283637203,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.0,0.7593423019431988,0.7965497345949688,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
0,0.013888888888888888,0.012954658694568993,8.654511885529664e-05,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.38888888888888884,0.3153961136023916,0.16056427417493654,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.8333333333333333,0.9222720478325859,0.7641241633971844,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
1,0.375,0.9192825112107623,0.3275790445418878,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
0,0.6388888888888888,0.6253114100647733,0.44167435956612044,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0.041666666666666664,0.5605381165919283,0.022922917147472882,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.986111111111111,0.5266567015445939,0.6007558273713363,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0,0.19444444444444442,0.4105630293971102,0.08793561043157166,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.5833333333333333,0.5097159940209268,0.3507385183475652,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0.1388888888888889,0.06128550074738412,0.027129009923840295,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.736111111111111,0.42700548081714007,0.385310408492961,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
0,0.013888888888888888,0.6108619830592925,0.007010154627279021,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.16666666666666666,0.8814150473343298,0.1425225017309024,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.8333333333333333,0.6073741903338317,0.547680590814678,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,0.4722222222222222,0.7164922770303938,0.3588737595199631,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
0,0.4861111111111111,0.903836571998007,0.4623471036233556,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
0,0.861111111111111,0.6646736422521177,0.5921705515808908,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
0,0.736111111111111,0.2795216741405082,0.2917205169628433,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1.0,0.6253114100647733,0.6613431802446342,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
1,0.013888888888888888,0.5625311410064774,0.006450496192014771,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.0,0.8211260587942204,0.8441322409416109,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.1388888888888889,0.6676631788739412,0.09652665589660743,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.2638888888888889,0.2655705032386646,0.09472074774982692,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.20833333333333331,0.01544593921275536,0.03297945995845835,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.8055555555555555,0.02242152466367711,0.13531040849296103,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.5694444444444444,0.6178375685102143,0.3946688206785137,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.013888888888888888,0.022919780767314407,0.00020193861066235838,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0.013888888888888888,0.2730443447932237,0.0030983152550196165,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.25,0.5137020428500249,0.13880106162012465,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.0,0.8913801694070753,0.9117239787675976,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1
0,0.986111111111111,0.8560039860488291,0.8477382875605817,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1
0,0.5138888888888888,0.6048829098156453,0.32550773136395106,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0.027777777777777776,0.6557050323866467,0.013299099930763905,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.013888888888888888,0.009466865969108118,4.6157396722824526e-05,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.9583333333333333,0.9147982062780269,0.8552907915993538,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
1,0.41666666666666663,0.731938216243149,0.3161031617816755,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.5694444444444444,0.757847533632287,0.4471267020540041,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0.2222222222222222,0.017438963627304432,0.02964458804523425,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.15277777777777776,0.8345789735924265,0.1299965381952458,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.4583333333333333,0.4250124564025909,0.23252365566582045,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.4444444444444444,0.020926756352765336,0.07947149780752366,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.027777777777777776,0.2426507224713503,0.006185091160858529,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.3472222222222222,0.01544593921275536,0.05266558966074314,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,0.3333333333333333,0.8440458395615347,0.28593353334871907,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
0,0.2638888888888889,0.5540607872446437,0.16220863143318717,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0.06944444444444445,0.6691579471848531,0.04411493191783984,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.875,0.5037369207772795,0.47225363489499195,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,1.0,0.9626307922272048,0.9576678975305793,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1.0,0.9586447433981067,0.932581352411724,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.1111111111111111,0.2511210762331839,0.037699053773367186,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0.6666666666666666,0.11210762331838567,0.16204131087006693,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
0,0.5416666666666666,0.547085201793722,0.3129529194553427,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0.6666666666666666,0.5166915794718485,0.37152088622201707,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
0,0.986111111111111,0.06128550074738412,0.19693053311793218,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1
0,0.125,0.8295964125560538,0.10247519039926149,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.5972222222222222,0.1101145989038366,0.13907800600046158,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.013888888888888888,0.3597409068261087,0.004102238633741057,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.09722222222222221,0.6263079222720478,0.06437225940456959,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.736111111111111,0.9322371699053313,0.6682379413801062,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
0,0.5833333333333333,0.019930244145490772,0.0942418647588276,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,0.9305555555555555,0.6766317887394121,0.6767885991230095,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.7777777777777777,0.061783756851021415,0.16303369489960767,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
0,0.41666666666666663,0.06826108619830593,0.0889395338102931,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,1.0,0.9920279023418037,0.9999999999999999,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
0,0.8055555555555555,0.8664673642252119,0.7162012462497115,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1
0,0.8333333333333333,0.7588440458395617,0.6452169397645973,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
0,0.8333333333333333,0.7722969606377679,0.660523886452804,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0.3472222222222222,0.4738415545590433,0.19165128086775907,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0.06944444444444445,0.6253114100647733,0.04071659358412186,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.20833333333333331,0.8654708520179373,0.18046965151165476,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
0,0.5555555555555556,0.8624813153961135,0.47463074082621737,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0.4861111111111111,0.7693074240159442,0.39871336256635126,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.9583333333333333,0.7722969606377679,0.7491864758827602,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0.5,0.6736422521175884,0.34442072467112855,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
0,0.4583333333333333,0.6148480318883907,0.30764481883221784,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,0.05555555555555555,0.6477329347284504,0.03337756750519271,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.3472222222222222,0.6327852516193324,0.23194091853219478,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0.4305555555555555,0.609865470852018,0.29643434110316175,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1
0,0.013888888888888888,0.3731938216243149,0.004258019847680591,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.736111111111111,0.05779770802192327,0.14806138933764137,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0.9027777777777777,0.8649725959143,0.7957708285252711,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.08333333333333333,0.3677130044843049,0.03509116085852758,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3055555555555555,0.7149975087194819,0.22790214631894762,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
0,0.013888888888888888,0.3238664673642252,0.003686822063235633,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1.0,0.9402092675635276,0.9355931225478883,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
1,0.986111111111111,0.71350274040857,0.7240537733671821,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1,0.986111111111111,0.8893871449925261,0.887924071082391,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.013888888888888888,0.8121574489287494,0.009341103161781675,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.0,0.9835575485799701,0.9895684283406415,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,0.15277777777777776,0.42850024912805185,0.0820620816985922,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
0,0.6805555555555555,0.8809167912306926,0.594916916685899,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
0,1.0,0.7229696063776782,0.7492499423032541,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
0,0.013888888888888888,0.012954658694568993,8.654511885529664e-05,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.09722222222222221,0.323368211260588,0.03825871220863144,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.875,0.05929247633283505,0.1845603507962151,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
0,0.20833333333333331,0.012456402590931726,0.025496192014770366,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0.013888888888888888,0.02242152466367711,0.00019616893607200554,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.4861111111111111,0.317887394120578,0.18884721901684745,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.9722222222222222,0.9093173891380171,0.8834237249019156,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
0,1.0,0.8639760837070254,0.8683937225940457,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
0,0.5416666666666666,0.01893373193821621,0.09314562658666052,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.7638888888888888,0.3218734429496761,0.32471151627048234,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0.013888888888888888,0.011958146487294458,7.500576967459007e-05,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,0.041666666666666664,0.7254608868958645,0.03119086083544888,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.125,0.27055306427503734,0.04615739672282484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.013888888888888888,0.2575984055804683,0.0029194553427186708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.40277777777777773,0.07822620827105134,0.07774636510500808,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.1388888888888889,0.6158445440956651,0.09368797599815372,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.2361111111111111,0.8191330343796712,0.18505077313639512,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1,0.013888888888888888,0.5117090184354758,0.005861989383798754,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.3194444444444444,0.46487294469357254,0.17205169628432956,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
0,0.041666666666666664,0.5680119581464873,0.025755827371336255,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.08333333333333333,0.014449427005480797,0.008729517655204248,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.0,0.014449427005480797,0.2613086130673743,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
0,0.2222222222222222,0.7219730941704037,0.1564851142395569,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.0,0.9656203288490284,0.9613027925225018,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0.5416666666666666,0.8056801195814648,0.4453207939072236,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
0,0.375,0.5092177379172894,0.220228479113778,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0.18055555555555555,0.010463378176382654,0.0277925225017309,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.25,0.009965122072745386,0.03606623586429726,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.027777777777777776,0.45789735924265074,0.0144068774521117,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.25,0.7752864972595914,0.19869605354258021,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.9444444444444444,0.07473841554559044,0.19240133856450498,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
0,0.9722222222222222,0.7174887892376682,0.7347276713593354,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
0,0.38888888888888884,0.41504733432984553,0.1887722132471729,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
0,0.9722222222222222,0.5565520677628301,0.6004500346180476,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
0,0.4861111111111111,0.018435475834578968,0.07220170782367875,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.861111111111111,0.4668659691081215,0.4417205169628433,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
0,0.4861111111111111,0.5500747384155457,0.3049042234018001,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
0,0.4861111111111111,0.07125062282012953,0.1074313408723748,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
0,0.5416666666666666,0.014947683109118065,0.08529309946918995,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.9444444444444444,0.8988540109616343,0.8259577659819987,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1
0,0.6388888888888888,0.6073741903338317,0.41253173321024694,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0.3333333333333333,0.750373692077728,0.25908723747980617,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.0,0.4877927254608869,0.5369143780290792,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0.25,0.40009965122072744,0.10917378259866144,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.861111111111111,0.953662182361734,0.7930533117932148,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0.6805555555555555,0.6870951669157948,0.499215324255712,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1
0,0.8194444444444444,0.01594419531639263,0.13494691899376876,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.5138888888888888,0.809666168410563,0.4319409185321948,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.027777777777777776,0.5480817140009965,0.012952919455342719,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.16666666666666666,0.1101145989038366,0.03889914608816063,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.9583333333333333,0.7364225211758845,0.7456842834064158,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
0,0.3611111111111111,0.07722969606377675,0.07676552042464806,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.986111111111111,0.8699551569506727,0.8523771059312255,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
0,1.0,0.8634778276033883,0.8901280867759058,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1
0,0.9444444444444444,1.0,0.9198303715670436,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1,0.5694444444444444,0.9337319382162432,0.521128548349873,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
0,0.7222222222222222,0.6292974588938716,0.5003057927532887,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1
0,0.25,0.5635276532137519,0.16377221324717287,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.9722222222222222,0.257100149476831,0.34535541195476577,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0.6944444444444444,0.5191828599900349,0.40558504500346176,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
