SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighTotalCharges
0,0.2777777777777778,0.8001993024414549,0.232304408031387,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
0,0.875,0.7090184354758347,0.6437629817678282,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,0.7777777777777777,0.0687593423019431,0.1509750750057697,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
1,0.9166666666666666,0.9232685600398604,0.855440803138703,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
0,0.0555555555555555,0.0219232685600398,0.0073909531502423,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0.0138888888888888,0.262580966616841,0.0029771520886222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0138888888888888,0.5590433482810164,0.0064101084698822,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0138888888888888,0.2750373692077728,0.003121393953381,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.7777777777777777,0.8619830592924764,0.6718843757212094,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0,0.5833333333333333,0.0199302441454907,0.0964804984998846,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0.2777777777777778,0.757847533632287,0.2076505885068082,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
0,0.0694444444444444,0.3223716990533134,0.0266732056312023,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.0416666666666666,0.0249128051818634,0.005573505654281,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,0.1944444444444444,0.0169407075236671,0.0288022155550426,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0138888888888888,0.3288490284005979,0.0037445188091391,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.0277777777777777,0.6248131539611361,0.0175801984768059,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.1805555555555555,0.8046836073741903,0.1480383106392799,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,0.0555555555555555,0.5196811160936722,0.0302561735518116,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.9722222222222222,0.8749377179870452,0.8695188091391646,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.75,0.8555057299451918,0.6493191783983383,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,0.0972222222222222,0.4653712007972098,0.0547945995845834,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0.3611111111111111,0.7508719481813652,0.2752480960073851,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.0833333333333333,0.3168908819133034,0.0311043157165935,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.3194444444444444,0.0219232685600398,0.0533464112624048,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0.8333333333333333,0.8579970104633781,0.7293618739903069,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
1,0.0555555555555555,0.6611858495266567,0.0393837987537502,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.0138888888888888,0.0179372197309417,0.0001442418647588,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0138888888888888,0.8171400099651221,0.0093987999076852,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,0.9583333333333331,0.3657199800697559,0.4331525501961689,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
0,0.0833333333333333,0.3662182361733931,0.0371105469651511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.986111111111111,0.0159441953163926,0.15702746365105,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.625,0.7742899850523169,0.5120990076159704,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0.6388888888888888,0.6576980568011959,0.4418186014308793,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.1944444444444444,0.0124564025909317,0.0292176321255481,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0.125,0.116591928251121,0.0265578121393953,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.861111111111111,0.2526158445440957,0.3150126932840987,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
0,0.8472222222222222,0.323368211260588,0.3542522501730902,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
1,0.986111111111111,0.778276033881415,0.778692591737826,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
0,0.736111111111111,0.0194319880418535,0.1210881606277406,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.0277777777777777,0.7149975087194819,0.0197611354719593,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0.125,0.5739910313901345,0.0725478882990999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.986111111111111,0.6591928251121077,0.6866489729979229,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,0.7222222222222222,0.2590931738913802,0.2604777290560812,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1,0.7222222222222222,0.8565022421524664,0.6403819524578814,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.7916666666666666,0.5585450921773791,0.4615220401569351,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.0138888888888888,0.0642750373692077,0.0006808216016616,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.625,0.325361235675137,0.267141703207939,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0.1805555555555555,0.3079222720478325,0.0727671359335333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0.0694444444444444,0.2167414050822122,0.0236152780983152,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.5694444444444444,0.9053313403089188,0.5118220632356335,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
0,0.6666666666666666,0.2645739910313901,0.2406819755365797,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0.125,0.0159441953163926,0.0184629586891299,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.8194444444444444,0.951669157947185,0.7549561504731134,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0.9305555555555556,0.1783756851021425,0.2787502884837294,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0555555555555555,0.6557050323866467,0.0363201015462728,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0138888888888888,0.020428500249128,0.0001730902377105,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.0,0.9820627802690582,0.9736845141933996,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,0.0555555555555555,0.3801694070752367,0.0249307639049157,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.1388888888888889,0.2765321375186845,0.0546157396722824,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.8472222222222222,0.8216243148978575,0.6923436418186014,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
0,0.3888888888888888,0.5645241654210265,0.2365278098315255,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.3055555555555555,0.020428500249128,0.0517366720516962,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.3055555555555555,0.4907822620827106,0.1760039233787214,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0.0277777777777777,0.6721474838066767,0.0174244172628663,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.125,0.6482311908320877,0.0905261943226402,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.3194444444444444,0.5520677628300947,0.1873932610200784,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0.8888888888888888,0.0129546586945689,0.1409358412185553,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0.0555555555555555,0.7623318385650224,0.0465728132933302,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.0277777777777777,0.7184853014449427,0.0198130625432725,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.4583333333333333,0.330842052815147,0.2007962150934687,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
0,0.875,0.8968609865470851,0.7802100161550889,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0.5972222222222222,0.909815645241654,0.5552100161550888,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1
0,0.1666666666666666,0.5964125560538116,0.1071428571428571,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.1944444444444444,0.7239661185849527,0.1431110085391184,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.3055555555555555,0.6088689586447433,0.1975017309023771,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.0138888888888888,0.3173891380169407,0.003611816293561,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.986111111111111,0.7184853014449427,0.7277232864066466,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0.0833333333333333,0.7224713502740409,0.0569409185321947,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.5277777777777778,0.7638266068759343,0.4151223171013155,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
0,0.3472222222222222,0.5585450921773791,0.2231075467343642,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0555555555555555,0.0224215246636771,0.0067851373182552,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.4444444444444444,0.8101644245142003,0.3676263558735287,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
0,0.1666666666666666,0.5560538116591928,0.0985287329794599,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
0,0.4444444444444444,0.8281016442451419,0.3826563581813986,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.6388888888888888,0.3662182361733931,0.2833083314101084,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1666666666666666,0.6073741903338317,0.1067447495961227,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
0,0.2638888888888889,0.7060288988540109,0.1848603738749134,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.1111111111111111,0.0697558545092177,0.0193284098776829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.4305555555555555,0.709516691579472,0.321815139626125,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0.1388888888888889,0.515695067264574,0.0832217862912531,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0277777777777777,0.5132037867463877,0.014510731594738,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0833333333333333,0.8141504733432985,0.0610258481421647,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,0.0138888888888888,0.7204783258594918,0.0082794830371567,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.0138888888888888,0.0169407075236671,0.0001327025155781,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0.8055555555555555,0.0129546586945689,0.1224151857835218,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.1666666666666666,0.0214250124564025,0.0285945072697899,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,0.0138888888888888,0.5176880916791231,0.0059312254788829,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.4583333333333333,0.0184354758345789,0.0751846295868913,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.4722222222222222,0.8231190832087694,0.4048580660050773,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0,0.9583333333333331,0.0229197807673144,0.159739210708516,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,0.0555555555555555,0.6163428001993024,0.0366201246249711,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0277777777777777,0.617339312406577,0.0187283637202861,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0.75,0.3707025411061285,0.34019732287099,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
0,0.5972222222222222,0.6198305929247634,0.3900415416570505,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.4583333333333333,0.852017937219731,0.3856738979921532,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
0,0.736111111111111,0.7404085700049825,0.5493480267712901,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
0,0.611111111111111,0.0742401594419531,0.1259750750057696,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,1.0,0.7807673143996013,0.7856796676667436,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
0,0.0972222222222222,0.2640757349277528,0.0363316408954534,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0833333333333333,0.5540607872446437,0.0441380106162012,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.5416666666666666,0.3228699551569507,0.2177013616432033,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1,0.8333333333333333,0.5331340308918785,0.5026252019386107,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
1,0.625,0.158943697060289,0.1820678513731825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,0.5555555555555556,0.3741903338315894,0.2613085621970921,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0,0.9166666666666666,0.0229197807673144,0.1544311100853911,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.4722222222222222,0.9123069257598406,0.4117759058389106,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
0,0.2083333333333333,0.6741405082212258,0.1443284098776829,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1.0,0.6676631788739412,0.6997807523655666,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
0,0.3055555555555555,0.5655206776283009,0.1794541887837526,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3333333333333333,0.663677130044843,0.234248788368336,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.8333333333333333,0.6646736422521177,0.5730498499884606,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
0,0.0694444444444444,0.3542600896860987,0.0305965843526425,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.986111111111111,0.0164424514200298,0.1581525501961689,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0.0416666666666666,0.71898355754858,0.028807985229633,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.2916666666666666,0.4693572496263078,0.1621970920840064,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.8333333333333333,0.6208271051320379,0.5571486268174475,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
1,0.3611111111111111,0.7274539113104136,0.2692130163858758,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.0138888888888888,0.3119083208769306,0.0035483498730671,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0138888888888888,0.0124564025909317,8.077544426494335e-05,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.4583333333333333,0.0597907324364723,0.0945880452342488,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0.2777777777777778,0.3662182361733931,0.1323274867297484,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
1,0.0833333333333333,0.260587942202292,0.0281848603738749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.0416666666666666,0.824115595416044,0.0359046849757673,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.9444444444444444,0.0572994519182859,0.1898799907685206,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0.0138888888888888,0.5724962630792227,0.0065658896838218,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0138888888888888,0.317887394120578,0.0036175859681513,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.8472222222222222,0.8086696562032886,0.6836891299330717,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0.4583333333333333,0.6766317887394121,0.3146665128086776,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.0972222222222222,0.5151968111609367,0.0589314562658666,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.0,0.960637767812656,0.9595141933994924,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0.125,0.7159940209267563,0.0920840064620355,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.9305555555555556,0.6890881913303438,0.6808216016616663,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0.3333333333333333,0.0219232685600398,0.0586833602584814,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.2083333333333333,0.8116591928251121,0.1786233556427417,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.625,0.6033881415047334,0.412958689129933,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
0,0.2916666666666666,0.0134529147982062,0.0436418186014308,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.5972222222222222,0.0129546586945689,0.0989326102007846,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0.4444444444444444,0.5645241654210265,0.2636222017078236,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.2083333333333333,0.7797708021923269,0.1584871913224094,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.1666666666666666,0.9436970602889888,0.1576217401338564,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,0.0138888888888888,0.3153961136023916,0.0035887375951996,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.0138888888888888,0.2566018933731938,0.0029079159935379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.611111111111111,0.7757847533632287,0.5014193399492269,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0.9305555555555556,0.8649725959143,0.8253981075467344,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
0,0.6527777777777778,0.5560538116591928,0.4012808677590584,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
0,0.8055555555555555,0.3163926258096662,0.3347622894068774,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0.2083333333333333,0.3776781265570503,0.1053657973690283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.6666666666666666,0.8470353761833582,0.5791310870066928,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
0,0.5138888888888888,0.8066766317887395,0.4310870066928225,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1
0,0.6527777777777778,0.5700049825610364,0.406912070159243,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.986111111111111,0.8111609367214749,0.7999480729286867,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1,1.0,0.981564524165421,0.9529483037156704,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,0.8472222222222222,0.5690084703537618,0.5435610431571659,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
1,0.2222222222222222,0.7304434479322371,0.1755423494114932,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
0,0.0277777777777777,0.7643248629795716,0.0183821832448649,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0.5694444444444444,0.7638266068759343,0.4418647588276021,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
