SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighTotalCharges
0,0.5416666666666666,0.0189337319382162,0.0931456265866605,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.7638888888888888,0.3218734429496761,0.3247115162704823,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0.0138888888888888,0.0119581464872944,7.500576967459007e-05,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,0.0416666666666666,0.7254608868958645,0.0311908608354488,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.125,0.2705530642750373,0.0461573967228248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.0138888888888888,0.2575984055804683,0.0029194553427186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.4027777777777777,0.0782262082710513,0.077746365105008,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.1388888888888889,0.6158445440956651,0.0936879759981537,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.2361111111111111,0.8191330343796712,0.1850507731363951,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1,0.0138888888888888,0.5117090184354758,0.0058619893837987,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.3194444444444444,0.4648729446935725,0.1720516962843295,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
0,0.0416666666666666,0.5680119581464873,0.0257558273713362,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0833333333333333,0.0144494270054807,0.0087295176552042,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.0,0.0144494270054807,0.2613086130673743,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
0,0.2222222222222222,0.7219730941704037,0.1564851142395569,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.0,0.9656203288490284,0.9613027925225018,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0.5416666666666666,0.8056801195814648,0.4453207939072236,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
0,0.375,0.5092177379172894,0.220228479113778,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0.1805555555555555,0.0104633781763826,0.0277925225017309,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.25,0.0099651220727453,0.0360662358642972,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0277777777777777,0.4578973592426507,0.0144068774521117,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.25,0.7752864972595914,0.1986960535425802,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.9444444444444444,0.0747384155455904,0.1924013385645049,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
0,0.9722222222222222,0.7174887892376682,0.7347276713593354,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
0,0.3888888888888888,0.4150473343298455,0.1887722132471729,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
0,0.9722222222222222,0.5565520677628301,0.6004500346180476,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
0,0.4861111111111111,0.0184354758345789,0.0722017078236787,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.861111111111111,0.4668659691081215,0.4417205169628433,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
0,0.4861111111111111,0.5500747384155457,0.3049042234018001,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
0,0.4861111111111111,0.0712506228201295,0.1074313408723748,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
0,0.5416666666666666,0.014947683109118,0.0852930994691899,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.9444444444444444,0.8988540109616343,0.8259577659819987,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1
0,0.6388888888888888,0.6073741903338317,0.4125317332102469,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0.3333333333333333,0.750373692077728,0.2590872374798061,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.0,0.4877927254608869,0.5369143780290792,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0.25,0.4000996512207274,0.1091737825986614,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.861111111111111,0.953662182361734,0.7930533117932148,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0.6805555555555555,0.6870951669157948,0.499215324255712,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1
0,0.8194444444444444,0.0159441953163926,0.1349469189937687,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.5138888888888888,0.809666168410563,0.4319409185321948,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.0277777777777777,0.5480817140009965,0.0129529194553427,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.1666666666666666,0.1101145989038366,0.0388991460881606,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.9583333333333331,0.7364225211758845,0.7456842834064158,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
0,0.3611111111111111,0.0772296960637767,0.076765520424648,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.986111111111111,0.8699551569506727,0.8523771059312255,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
0,1.0,0.8634778276033883,0.8901280867759058,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1
0,0.9444444444444444,1.0,0.9198303715670436,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1,0.5694444444444444,0.9337319382162432,0.521128548349873,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
0,0.7222222222222222,0.6292974588938716,0.5003057927532887,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1
0,0.25,0.5635276532137519,0.1637722132471728,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.9722222222222222,0.257100149476831,0.3453554119547657,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0.6944444444444444,0.5191828599900349,0.4055850450034617,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0.9027777777777776,0.486297957149975,0.4951246249711517,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0.6388888888888888,0.8216243148978575,0.5218555273482576,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0.2222222222222222,0.0109616342800199,0.0296676667435956,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.0,0.6621823617339313,0.6779483037156704,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.4305555555555555,0.6268061783756852,0.2915935841218555,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1
0,0.0138888888888888,0.2655705032386646,0.0030117701361643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0694444444444444,0.4718485301444942,0.0370528502192476,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0.9444444444444444,0.3801694070752367,0.4534560350796215,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1
0,0.9444444444444444,0.8176382660687593,0.7772386337410571,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1
0,0.2777777777777778,0.4573991031390135,0.1448938379875375,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0,0.736111111111111,0.0264075734927752,0.1300773136395107,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0.9027777777777776,0.8056801195814648,0.7474440341564735,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0.0416666666666666,0.71350274040857,0.0260385414262635,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0.875,0.6307922272047832,0.5781502423263328,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.8055555555555555,0.0617837568510214,0.1724901915531964,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1
0,0.3055555555555555,0.8211260587942204,0.2766155088852988,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.5833333333333333,0.4529147982062781,0.3167032079390722,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
0,0.875,0.6273044344793224,0.5707708285252712,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
0,0.1111111111111111,0.2610861983059293,0.0404454188783752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3333333333333333,0.6178375685102143,0.2126355873528733,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.0,0.8485301444942701,0.8485864297253635,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
0,0.8333333333333333,0.4140508221225709,0.4087641357027464,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
1,0.986111111111111,0.0717488789237667,0.2043445649665359,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1,0.5833333333333333,0.661684105630294,0.4064793445649665,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,1.0,0.0597907324364723,0.2037502884837295,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
0,0.6944444444444444,0.0229197807673144,0.1213304869605354,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.0,0.8888888888888888,0.8815485806600508,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
1,0.0694444444444444,0.5710014947683109,0.0381779367643664,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.8888888888888888,0.8495266567015447,0.7535021924763443,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0.3611111111111111,0.6083707025411061,0.230440803138703,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3611111111111111,0.319880418535127,0.145245788137549,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
0,0.7916666666666666,0.3497757847533632,0.3544022617124394,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0.0277777777777777,0.0617837568510214,0.0033117932148626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.0138888888888888,0.020428500249128,0.0001730902377105,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.7777777777777777,0.8016940707523668,0.6520540041541657,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0.0138888888888888,0.020428500249128,0.0001730902377105,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0.1944444444444444,0.7144992526158446,0.1338102930994692,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0.2916666666666666,0.3622321873442949,0.1276713593353335,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.4583333333333333,0.4105630293971102,0.2153069466882068,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1,0.861111111111111,0.7060288988540109,0.6461458573736442,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.3472222222222222,0.5769805680119582,0.2278040618509116,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0.3611111111111111,0.8011958146487296,0.2905838910685437,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0.2083333333333333,0.0139511709018435,0.0362162474036464,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.0833333333333333,0.3731938216243149,0.0365624278790676,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.611111111111111,0.3592426507224713,0.2736729748442187,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
0,0.0138888888888888,0.0757349277528649,0.0008135241172397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.4166666666666666,0.5630293971101146,0.2414608816062774,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.0,0.8465371200797209,0.8474613431802446,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1
0,0.25,0.0179372197309417,0.03774521117009,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0.9722222222222222,0.7234678624813153,0.7444380336948997,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.0694444444444444,0.6512207274539112,0.0444726517424417,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.375,0.0209267563527653,0.0591737825986614,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.0,0.918784255107125,0.9189591507039004,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0.7083333333333333,0.9297458893871452,0.6579217632125549,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
1,0.0277777777777777,0.6113602391629297,0.0203381029309946,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.9722222222222222,0.6068759342301944,0.6367066697438265,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
0,0.7638888888888888,0.7164922770303938,0.5652146318947611,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
0,0.6527777777777778,0.6846038863976084,0.4754327255942764,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
0,0.9027777777777776,0.4050822122571001,0.4429148396030464,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
0,0.0138888888888888,0.7234678624813153,0.0083141010846988,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,0.5694444444444444,0.7987045341305432,0.4810696976690514,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.9722222222222222,0.9706028898854012,0.917384029540734,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
0,0.5694444444444444,0.0189337319382162,0.0904165705054235,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.6666666666666666,0.2720478325859491,0.2411204708054465,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.611111111111111,0.306925759840558,0.2591968612970228,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
0,0.2638888888888889,0.824115595416044,0.2142568659127625,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1
0,0.4444444444444444,0.6188340807174888,0.2974094161089314,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.9166666666666666,0.2720478325859491,0.3471555504269559,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1.0,0.972097658196313,0.9700092314793446,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0.7222222222222222,0.1714000996512207,0.2238806831294715,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.875,0.6133532635774788,0.5787272097853682,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1.0,0.6596910812157449,0.6786348949919225,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
0,0.9722222222222222,0.7050323866467364,0.7240249249942303,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0.5972222222222222,0.6796213253612358,0.4103046388183706,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.6805555555555555,0.7628300946686597,0.5391010846988229,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
0,0.2222222222222222,0.458395615346288,0.1159935379644588,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0.5555555555555556,0.7962132536123568,0.4728825294253404,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
0,0.125,0.4150473343298455,0.0604200323101777,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.7222222222222222,0.4035874439461884,0.3484594968843757,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
0,0.7083333333333333,0.2610861983059293,0.2495672744057235,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
0,1.0,0.5201793721973095,0.5939187629817678,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
0,0.125,0.260587942202292,0.0380048465266559,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.8472222222222222,0.0612855007473841,0.1614470343872605,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
0,0.986111111111111,0.2869955156950672,0.374428802215555,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1
0,0.4027777777777777,0.0174389636273044,0.0601488576044311,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0.986111111111111,0.9656203288490284,0.9299907685206557,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,0.5694444444444444,0.558046836073742,0.3542926378952227,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,0.9027777777777776,0.7214748380667664,0.6822294022617125,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.0416666666666666,0.2197309417040358,0.0085045003461804,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0138888888888888,0.306925759840558,0.0034906531271636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.9583333333333331,0.6347782760338815,0.6441957073621047,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0.1388888888888889,0.7683109118086696,0.1014943457189014,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,0.2222222222222222,0.5122072745391132,0.1182206323563351,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.9583333333333331,0.916791230692576,0.8595372720978537,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.8055555555555555,0.4838066766317888,0.4559889222247865,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0.1666666666666666,0.6198305929247634,0.1074774982690976,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.7222222222222222,0.7717987045341306,0.5720459266097392,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0.9027777777777776,0.9058295964125562,0.7987999076852066,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1,0.9027777777777776,0.8535127055306428,0.7787099007615971,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
1,0.0138888888888888,0.0652715495764823,0.0006923609508423,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.5555555555555556,0.4569008470353761,0.2817389799215324,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
1,0.6944444444444444,0.901843547583458,0.6246365105008077,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0.2638888888888889,0.0224215246636771,0.0438206785137318,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.6805555555555555,0.1190832087693074,0.1655088852988691,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0138888888888888,0.2695565520677627,0.0030579275328871,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.4861111111111111,0.0224215246636771,0.0854546503577198,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0.2777777777777778,0.6392625809666169,0.1815774290330025,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.5277777777777778,0.5216741405082211,0.3103392568659127,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
0,0.1388888888888889,0.0209267563527653,0.0181744749596122,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0.2777777777777778,0.8849028400597907,0.2484710362335564,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
0,0.7916666666666666,0.7902341803687095,0.6438033694899608,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1
1,0.1666666666666666,0.8281016442451419,0.1384433417955227,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.25,0.5744892874937719,0.1562716362797138,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0.4861111111111111,0.5675137020428501,0.2951073159473805,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
